User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIAVVU7OE6YUHPYCWMZ,2021-02-10T13:07:05Z,s3.amazonaws.com,PutBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-390102656945-22d2eb05""}]",555F3E6FCB035691,bbf0ef62-d09d-4ed0-b831-443e369ff560,false,AwsApiCall,390102656945,Management
,,2021-02-10T13:07:05Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],6D3C87262359CE03,e74ea246-615d-4a02-872e-637432d6e6cf,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:13Z,s3.amazonaws.com,GetBucketPolicy,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],9023B59F205710FD,67a5990e-4ff9-4e22-a471-610332ec6daf,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:13Z,s3.amazonaws.com,GetBucketWebsite,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchWebsiteConfiguration,[],DD796BFF38C53CBD,7f29ae09-70d2-4d7b-a762-fbcf07385f28,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:13Z,s3.amazonaws.com,GetBucketVersioning,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],694B798BC164F3E3,aaab4475-92de-4151-8f5b-edcf49d9c4dc,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:13Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],C3C4212338168CCA,eac3600a-36cc-4817-a73e-c769bab891c9,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:06Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],5A3151649E86C4F6,327abc9e-88d5-485f-bbce-2d14577ea36f,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:05Z,s3.amazonaws.com,GetBucketPolicy,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],38F177FFD512CA97,928c8a0a-33ba-4944-81b2-722278b9860b,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:05Z,s3.amazonaws.com,GetBucketWebsite,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchWebsiteConfiguration,[],FF87EC22BE1E411B,aa3eafdb-5468-4488-9ef7-246ec1ae7eba,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:06:05Z,s3.amazonaws.com,GetBucketVersioning,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],9B16AEEAC463C6A6,f2763b77-833f-443f-8288-4d4d3da33dc8,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6YUHPYCWMZ,2021-02-10T13:05:38Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,37.228.230.36,console.amazonaws.com,,[],75eae123-093d-442e-8041-d49d7e9123b4,94f86cef-6033-481d-9002-e90ba36447e9,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6YUHPYCWMZ,2021-02-10T13:05:38Z,s3.amazonaws.com,ListBuckets,eu-west-1,37.228.230.36,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,[],76C763ABCAB4FDBE,c17d474d-7e42-42de-921c-a6b5c60d2d97,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],198E31F5C5AA6274,07a0c11d-92fd-469c-af6b-2cf01768672d,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],530A2C55B0BA9F44,084c52ed-6fc4-4e0d-97d8-03a5dd1daf8e,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],FE8E8F3AEBBB4394,09e4ecdc-b69b-4b79-bf64-dc416e5bd02e,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],1F121C1F6E55F6A3,0a464eca-aa1f-4226-bbe3-b3094f679bbb,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],DAC9F9251DCF9B56,10067165-339a-4ae8-b17b-4efcb6ca3a67,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],9ACECD7AFAD9A086,111b80a2-6b8d-4971-9145-4398cd22b7fc,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],96C09000F632FBC1,11d2dcd0-5ecb-432b-b004-76f397bb2177,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],72B2C42E4DCBA35B,1537166d-3c70-4071-a833-6287b56f80db,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],50CCC78A689B9247,1856d96d-8861-4d43-8207-dbc54150d66a,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],F635EA04456EB55B,1b9fc2df-f8df-4990-bb11-edb60745fe22,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],1421DF78A54EDC43,1c228420-3941-49f8-ad2a-dc8bf2502573,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],9F7B5B2E7D4B3B28,1fe063e3-3b64-47e6-84c2-b7d0eb6b1ac5,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],017D32FCAC48939D,206c99e1-c462-4fab-905b-7ef020778414,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],33C874B8D5C6A54C,20ad42fc-a0a2-44b1-9733-40914b883ef6,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetAccountPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchPublicAccessBlockConfiguration,[],8D6A45702A419618,25f0070f-2f0c-4f71-963e-9cd60a314573,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],0A5C99FFF29192A0,26bf005a-2fc4-4f57-98d9-54759ea0122f,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],6B64FBEE918BC2D9,272ee364-73ac-4329-bc41-52286055379f,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],787407080D55B559,2c84638a-5426-4f0e-bba3-f4eb6996f028,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],AA524727F27853E6,30ff3f45-a519-426f-8e03-86074ce5f965,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],A8B012C640384EA2,31e31e8f-a03c-4752-9e5a-3c2a57753b0a,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],0B033FFDB46B7DA0,366a2e00-7479-4abd-a1b6-fa424ed5fa0b,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],4AAC930509070018,3689b507-6dcf-465b-b59c-c326182b3b0b,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],F8922F8482AAF107,372dd1ee-e225-4866-8bad-14322fc3e09e,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],ED04154F1B10BB9F,3b325f26-885c-4e38-88e0-cce2e5be5692,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPublicAccessBlock,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],07E38274A5EB7398,40df6224-e533-4332-8ee3-77046589d1d7,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],416062DDC72E442C,413f2ad7-abc6-44b3-b2c0-755ba2443842,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],09512AAB882484C3,4194c7f8-8bb9-423a-a7bc-78bad3d891a8,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],2K9YEWFZ4Q7WFR7P,41a78a6a-b5ff-499f-9185-f522c3272a66,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketAcl,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],9FDD0F8E834EF091,49a2efdc-9ef9-4d42-a3d1-952481a308a3,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,GetBucketPolicyStatus,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",NoSuchBucketPolicy,[],09F09CB3A725C8EE,4bab689e-f7af-4bfb-9c33-3c89fedb2efb,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],AQ2MCW3H1QEX7K3W,4bae0c4c-2b25-48e3-b202-254d71b002d4,true,AwsApiCall,390102656945,Management
CloudTrail,ASIAVVU7OE6Y4FNMXJWB,2021-02-10T13:05:12Z,s3.amazonaws.com,ListAccessPoints,eu-west-1,37.228.230.36,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],32DF0CABF9636E2C,5214d6a5-3dfa-4277-8d1a-adef07773658,true,AwsApiCall,390102656945,Management
